X,Y,amenity,name,ele,addr:street,addr:housenumber,addr:postcode,addr:state,addr:city,website,phone,wikidata,wheelchair,operator,opening_hours,wikipedia,addr:country
-75.9066667,43.9702778975452,school,Academy Street School,153,,,,,,,,,,,,,
-73.2376455,40.8628001975452,school,Accompsett Elementary School,40,,,,,,,,,,,,,
-73.4921136,40.7745536975452,school,ACDS (Association for Children with Down Syndrome),,,,,,,,,,,,,,
-73.89048,40.7458115975452,school,ACE Institute of Technology,,75th Street,40-38,,,,https://www.acecareer.edu,+1-347-806-3919,,,,,,
-75.2496538,44.4928384975452,school,Acres School,126,,,,,,,,,,,,,
-78.8526427,42.9617525975452,school,Addams School,185,,,,,,,,,,,,,
-77.2319444,42.1052778975452,school,Addison High School,304,,,,,,,,,,,,,
-73.0862293,40.7377509975452,school,Adelphi College Suffolk Division,6,,,,,,,,,,,,,
-74.0470729,43.1942393975452,school,Adirondack Bible College,466,,,,,,,,,,,,,
-73.5873376,43.2889616975452,school,Adirondack Community College,80,,,,,,,,,,,,,
-74.1154318,44.3514399975452,school,Adirondack Educational Center,466,,,,,,,,,,,,,
-75.3499724,43.4788608975452,school,Adirondack High School,365,,,,,,,,,,,,,
-73.8558569,40.8209151975452,school,Adlai E Stevenson High School,4,,,,,,,,Q4683259,,,,,
-77.9469622,43.2072869975452,school,A D Oliver Middle School,170,,,,,,,,Q23035830,,,,,
-73.9371605,40.5933833975452,school,Advanced Math and Science III High School,,,,,,,https://www.newvisions.org/ams3,+1-718-934- 9240,,,New York City Department of Education,,,
-73.5840159,40.7670448975452,school,Advent Tuller School,36,,,,,,,,,,,,,
-73.6211111,40.7147222975452,school,Agape Christian Academy,18,,,,,,,,,,,,,
-74.7491667,41.8005556975452,school,Ahavath Israel School,485,,,,,,,,,,,,,
-73.4067942,44.2211631975452,school,Ainger Hill School,177,,,,,,,,,,,,,
-78.4903015,43.0242258975452,school,Akron Central School,226,,,,,,,,,,,,,
-73.7836111,42.6450000975452,school,Albany Academy for Girls,59,,,,,,,,,,,,,
-73.38528,40.6869400975452,school,Albany Avenue Elementary School,7,,,,,,,,,,,,,
-73.4581794,40.7070446975452,school,Albany Avenue School,15,,,,,,,,,,,,,
-73.7613889,42.6544444975452,school,Albany Bible Institute,59,,,,,,,,,,,,,
-74.3270789,42.9886847975452,school,Albany Bush School,241,,,,,,,,,,,,,
-73.7642969,42.6611807975452,school,Albany County Head Start Center,63,,,,,,,,,,,,,
-75.2097222,43.0863889975452,school,Albany Elementary School,167,,,,,,,,,,,,,
-73.7898055,42.6417835975452,school,Albany School of Humanities,65,,,,,,,,,,,,,
-73.7804102,40.9478765975452,school,Albert Leonard Middle School,53,,,,,,,,,,,,,
-73.8527657,40.8882399975452,school,Albert Tuitt Senior Educational Campus IS/HS 362,,,,,,,,,,,,,,
-73.9913529,41.1204767975452,school,Albertus Magnus High School,80,,,,,,,,Q4712293,,,,,
-73.8055556,42.5550000975452,school,Albertus W Becker School,53,,,,,,,,,,,,,
-78.1809452,43.2389061975452,school,Albion Elementary School,,East Avenue,324,14411,,,,,,,,,,
-78.1983333,43.2472222975452,school,Albion Grammar School,158,,,,,,,,,,,,,
-78.1837562,43.2397463975452,school,Albion High School,,East Avenue,302,14411,,,,,,,,,,
-78.1860118,43.2401420975452,school,Albion Middle School,176,East Avenue,254,14411,,,,,,,,,,
-78.5516911,42.8875594975452,school,Alden Christian School,240,,,,,,,,,,,,,
-78.4967149,42.9038594975452,school,Alden High School,,,,,,,,,,,,,,
-78.4927506,42.9036511975452,school,Alden Intermediate School,,,,,,,,,,,,,,
-78.4936625,42.9038515975452,school,Alden Middle School,,,,,,,,,,,,,,
-78.5701484,42.8890162975452,school,Alden Primary School,,,,,,,,,,,,,,
-73.7156633,40.6835138975452,school,Alden Terrace Elementary School,12,,,,,,,,,,,,,
-78.7916994,42.9128359975452,school,Alexander School,198,,,,,,,,,,,,,
-75.9097222,44.3358333975452,school,Alexandria Bay High School,83,,,,,,,,,,,,,
-77.7502717,42.2947919975452,school,Alfred-Almond Central School,436,,,,,,,,,,,,,
-73.8151034,40.7009511975452,school,Al-Iman School,,Van Wyck Expressway Service Road East,89-89,11435,NY,Jamaica,http://www.al-imanschool.org,,Q4702544,,,,en:Al-Iman School,
-78.4916667,42.0950000975452,school,Allegany Elementary School,451,,,,,,,,,,,,,
-78.7655865,42.8125590975452,school,Allendale School,205,,,,,,,,,,,,,
-74.9359872,42.8259062975452,school,Allen Lake School,486,,,,,,,,,,,,,
-76.1568691,43.1325674975452,school,Allen Road School,127,,,,,,,,,,,,,
-73.9598549,40.7742739975452,school,Allen-Stevenson School,,,,10075-0381,,,https://www.allen-stevenson.org/,212-288-6710,Q4731484,,,,,
-73.7958333,42.2541667975452,school,Allen Street Public School,17,,,,,,,,,,,,,
-73.9215257,40.8303783975452,school,All Hallows School,20,,,,,,,,,,,,,
-73.9141667,40.6972222975452,school,All Leadership Secondary School,12,,,,,,,,,,,,,
-73.9445018,40.7011228975452,school,All Saints Elementary School,5,,,,,,,,,,,,,
-73.9445117,40.7012239975452,school,All Saints High School,5,,,,,,,,,,,,,
-73.6217375,40.8611110975452,school,All Saints Regional Catholic Elementary School,21,,,,,,,,,,,,,
-78.9033706,42.9578350975452,school,All Saints School,182,,,,,,,,,,,,,
-73.9379756,40.8085961975452,school,All Saints School,6,East 130th Street,52,10035,,,,,,,,,,
-73.9577778,41.5075000975452,school,Alpha And Omega School,47,,,,,,,,,,,,,
-74.0281825,42.7003547975452,school,Altamont Elementary School,130,,,,,,,,,,,,,
-73.6493547,44.8897815975452,school,Altona Central School,192,,,,,,,,,,,,,
-74.0011111,41.0891667975452,school,A MacArthur Barr Middle School,85,,,,,,,,,,,,,
-73.5547222,41.8516667975452,school,Amenia Elementary School,169,,,,,,,,,,,,,
-73.9702671,40.8016979975452,school,American Buddhist Academy,33,,,,,,,,,,,,,
-73.7547222,40.7350000975452,school,American Martyrs School,48,,,,,,,,,,,,,
-78.9651295,43.0179759975452,school,American School of Karate,,,,,,,,,,,,,,
-78.7903109,42.9556135975452,school,Amherst Central Junior High School,206,,,,,,,,,,,,,
-78.790311,42.9622800975452,school,Amherst High School,200,,,,,,,,,,,,,
-78.8953124,42.7370034975452,school,Amsdell Heights Junior High School,215,,,,,,,,,,,,,
-73.8856911,40.9348209975452,school,Andalusia School,55,,,,,,,,,,,,,
-73.9373591,41.8298152975452,school,Anderson School,24,,,,,,,,,,,,,
-74.1026874,43.1707221975452,school,Anderson School (historic),,,,,,,,,,,,,,
-74.7871688,42.1898700975452,school,Andes Central School,,Delaware Avenue,85,13731,NY,Andes,,,,,Andes Central School District,,,
-73.7465943,40.6980722975452,school,Andrew Jackson High School,17,,,,,,,,Q4757463,,,,,
-72.9877549,40.9607365975452,school,Andrew Muller Primary School,,Lower Rocky Point Road,65,11764,,Miller Place,,(631) 474-2715,,yes,,,,
-74.6738889,41.3797222975452,school,Anna S Kuhl Elementary School,130,,,,,,,,,,,,,
-74.6738889,41.3797222975452,school,Anna S Kuhl Elementary School,134,,,,,,,,,,,,,
-73.8598586,41.1745039975452,school,Anne M Dorner Middle School,108,,,,,,,,,,,,,
-75.6255556,43.3125000975452,school,Annsville Area School,197,,,,,,,,,,,,,
-78.6058593,42.8553372975452,school,Annunciation School,239,,,,,,,,,,,,,
-73.820689,40.9698204975452,school,Annunciation School,43,,,,,,,,,,,,,
-73.8558696,40.8217625975452,school,Antonia Pantoja Preparatory Academy,4,,,,,,,,,,,,,
-75.611389,44.1991667975452,school,Antwerp Primary School,156,,,,NY,,,,,,,,,
-73.9289536,40.8080448975452,school,Apex School of Criminology,4,,,,,,,,,,,,,
-73.887549,40.8510979975452,school,Aquinas High School,31,East 182nd Street,685,10457,,,,,Q4782989,,,,,
-73.7925569,40.7106893975452,school,Arcel Driving School,,Hillside Avenue,169-12,11432,NY,Jamaica,,,,,,,,
-73.7534649,41.0078755975452,school,Archbishop Stepinac High School,83,,,,,,,,Q4785648,,,,,
-78.4564096,42.0792316975452,school,Archbishop Walsh High School,430,,,,,,,,,,,,,
-73.8561321,40.8154135975452,school,"Archimedes Academy For Math, Science And Technology Applications",3,,,,,,,,,,,,,
-73.4844444,43.2405556975452,school,Argyle Central School,89,,,,,,,,,,,,,
-73.9438889,40.6697222975452,school,Arista Preparatory School,28,,,,,,,,,,,,,
-73.7486111,41.5977778975452,school,Ark And Dove Preschool,126,,,,,,,,,,,,,
-77.6902778,42.3958333975452,school,Arkport Central School,374,,,,,,,,,,,,,
-73.8943945,41.6970445975452,school,Arlington High School,51,,,,,,,,,,,,,
-74.1884637,42.9461855975452,school,Arnold Avenue School,145,,,,,,,,,,,,,
-76.8036111,42.0905556975452,school,Arnot Art Education Center,258,,,,,,,,,,,,,
-73.7897222,42.8580556975452,school,Arongen Elementary School,,Clifton Park Center Road,489,12065,,Clifton Park,https://www.shenet.org/ES_arongen/Arongen_home.cfm,518-881-0510,,,,,,
-73.7356871,40.8056567975452,school,Arrandale School,25,,,,,,,,,,,,,
-74.0078313,40.7230548975452,school,Arrojo Cosmetology School,,Hudson Street,200,,,,,,,,,,,
-75.9161111,43.9766667975452,school,Arsenal Street Public School,145,,,,,,,,,,,,,
-76.6177229,43.0408989975452,school,Arthur Gates School,131,,,,,,,,,,,,,
-73.9022222,41.6938889975452,school,Arthur S May School,57,,,,,,,,,,,,,
-73.9286519,40.6586223975452,school,Arts And Media Preparatory Academy,10,,,,,,,,,,,,,
-73.8785433,40.7356909975452,school,Ascension School,11,,,,,,,,,,,,,
-79.0544889,43.0989444975452,school,Ashland Avenue School,185,,,,,,,,,,,,,
-74.2011937,41.9285049975452,school,Ashokan Center,124,Beaverkill Road,477,12461,,Olivebridge,,+1 845 6578333,,,,,,
-79.3719444,42.0905556975452,school,Ashville Union School,405,,,,,,,,,,,,,
-73.8031984,44.6103221975452,school,Assumption of Mary School,368,,,,,,,,,,,,,
-73.82569,41.1381513975452,school,Assumption School,125,,,,,,,,,,,,,
-78.2794444,42.8655556975452,school,Attica Elementary  School,299,,,,,,,,,,,,,
-78.2614067,42.8606958975452,school,Attica Middle and High School,,,,,,,,,,,,,,
-76.546107,42.9430617975452,school,Auburn Junior High School,227,,,,,,,,,,,,,
-78.6740958,42.7084906975452,school,Aurora Waldorf School,,,,,,,,,,,,,,
-73.5956928,44.4664366975452,school,Au Sable Valley High School,160,,,,,,,,,,,,,
-73.7732161,41.3924730975452,school,Austin Road Elementary School,259,,,,,,,,,,,,,
-73.7987444,41.0842632975452,school,Avery School,148,,,,,,,,,,,,,
-77.7416667,42.9075000975452,school,Avon Central School,209,,,,,,,,,,,,,
-73.322223,40.6972277975452,school,Babylon Christian School,3,,,,,,,,,,,,,
-74.7423704,43.0936817975452,school,Bacon Brook School,268,,,,,,,,,,,,,
-73.4625553,44.7052192975452,school,Bailey Avenue School,43,,,,,,,,,,,,,
-74.06,41.1447222975452,school,"Bais Malka - Belz, Girls School",193,,,,,,,,,,,,,
-74.0827778,41.1277778975452,school,Bais Yaakov High School of Spring Valley,187,,,,,,,,,,,,,
-73.9609452,40.7041916975452,school,Bais Yakov of Khal Adas Yereim,13,Bedford Avenue,563,11211,,,,,,,,,,
-73.6051639,40.6674921975452,school,Baldwin High School,8,,,,,,,,,,,,,
-73.60889,40.6302800975452,school,Baldwin Middle School,1,,,,,,,,,,,,,
-77.6825032,43.0933956975452,school,Ballantyne School,160,,,,,,,,,,,,,
-73.8561,42.9922000975452,school,Ballston Spa Middle School,107,Ballston Avenue,210,12020,,Ballston Spa,https://www.bscsd.org/Middle.cfm,518-884-7200,,,,,,
-74.0147222,41.5172222975452,school,Balmville Elementary School,73,,,,,,,,,,,,,
-73.9663889,40.8052778975452,school,Bank Street College of Education,36,,,,,,,,Q2882628,,,,,
-75.9575,42.1161111975452,school,Baptist Bible Seminary,267,,,,,,,,,,,,,
-73.6121522,40.7034076975452,school,Barack Obama Elementary School,20,,,,,,,,,,,,,
-77.94724,43.2042314975452,school,Barclay Elementary School,173,,,,,,,,,,,,,
-73.9935759,41.1109259975452,school,Bardonia Elementary School,83,,,,,,,,,,,,,
-77.5258304,43.0578409975452,school,Barker Road Middle School,190,,,,,,,,,,,,,
-79.0073192,43.1993743975452,school,Barnabite Fathers Seminary,99,,,,,,,,,,,,,
-77.6422251,43.2233951975452,school,Barnard School,121,,,,,,,,,,,,,
-73.5731828,40.7084345975452,school,Barnum Woods School,16,,,,,,,,,,,,,
-75.0575,43.0088889975452,school,Barringer Road School,160,,,,,,,,,,,,,
-74.003083,40.7322415975452,school,Barrow Street Nursery School,6,,,,,,,,,,,,,
-74.0089982,40.6731798975452,school,BASIS Independent Brooklyn,,Columbia Street,556,11231,NY,Brooklyn,https://brooklyn.basisindependent.com/,+1 917-473-1615,,,,Mo-Fr 07:00-18:00,,
-73.9758333,40.6258333975452,school,Bas Melech School for Girls,13,,,,,,,,,,,,,
-78.1794726,43.0124591975452,school,Batavia High School,274,,,,,,,,,,,,,
-78.1755556,42.9991667975452,school,Batavia Middle School,274,,,,,,,,,,,,,
-73.7825728,41.0307914975452,school,Battle Hill Junior High School,97,,,,,,,,,,,,,
-74.1288889,41.1113889975452,school,Bat Torah Academy,135,,,,,,,,,,,,,
-73.4926071,40.7932987975452,school,Baylis School,56,,,,,,,,,,,,,
-77.5105534,43.2270069975452,school,Bay Road School,113,,,,,,,,,,,,,
-77.483595,43.1557590975452,school,Bay Trail Middle School,146,,,,,,,,,,,,,
-76.8413889,42.3386111975452,school,B C Cate Elementary School,139,,,,,,,,,,,,,
-75.4404525,42.7814592975452,school,Beaver Meadow School,436,,,,,,,,,,,,,
-75.4368525,43.8803468975452,school,Beaver River School,239,,,,,,,,,,,,,
-73.6929084,41.2367613975452,school,Bedford Hills Elementary School,106,,,,,,,,,,,,,
-73.8875,40.8719444975452,school,Bedford Park Academy,42,,,,,,,,,,,,,
-73.6398507,41.2059286975452,school,Bedford Village Elementary School,115,,,,,,,,,,,,,
-79.0403369,43.1157595975452,school,Beech Avenue School,179,,,,,,,,,,,,,
-76.7932886,42.0950743975452,school,Beecher School,261,,,,,,,,,,,,,
-73.4534462,43.1281314975452,school,Beech Hill School,188,,,,,,,,,,,,,
-73.5287372,40.7062119975452,school,Beechwood School,15,,,,,,,,,,,,,
-73.7090187,41.6034269975452,school,Beekman School,139,,,,,,,,,,,,,
-74.7104242,43.0547933975452,school,Beekman School,261,,,,,,,,,,,,,
-73.9483333,40.7000000975452,school,Beginning With Children Charter School,4,,,,,,,,,,,,,
-73.9680901,40.7069914975452,school,Be'ikvei Hatzoin,5,Division Avenue,31,11249,,,,,,,,,,
-73.7788889,40.7822222975452,school,Bell Academy,6,,,,,,,,,,,,,
-76.4781845,42.4376010975452,school,Belle Sherman Elementary School,,,,,,,,,,,,,,
-76.4766064,42.4367395975452,school,Belle Sherman School,247,,,,,,,,,,,,,
-76.1732462,43.0307051975452,school,Bellevue Elementary School,,Stolp Avenue,530,13207,NY,Syracuse,http://www.syracusecityschools.com/districtpage.cfm?pageid=43,315 435 4520,,,,,,US
-73.576515,41.7723160975452,school,Bell School,131,,,,,,,,,,,,,
-75.8054684,42.0770212975452,school,Bell School,294,,,,,,,,,,,,,
-74.2675,41.2877778975452,school,Bellvale School,178,,,,,,,,,,,,,
-78.788921,42.8436697975452,school,Bellwood School,186,,,,,,,,,,,,,
-73.8891737,40.8593835975452,school,Belmont Preparatory High School,21,,,,,,,,Q4884408,,,,,
-77.5979412,43.1879831975452,school,Ben Franklin School,142,,,,,,,,,,,,,
-73.8218014,41.3209272975452,school,Benjamin Franklin Elementary School,183,,,,,,,,,,,,,
-78.8322567,42.9439466975452,school,Bennett High School,198,,,,,,,,Q4889700,,,,,
-74.2662582,42.0100922975452,school,Bennett School,208,,,,,,,,,,,,,
-74.8516667,43.0441667975452,school,Benton Hall Elementary School,135,,,,,,,,,,,,,
-73.5223461,40.8553767975452,school,Bermingham School,70,,,,,,,,,,,,,
-77.7916692,43.1849999975452,school,Bernabi Elementray,,,,,,,,,,,,,,
-73.4336996,40.6727970975452,school,Berner Middle School,2,,,,,,,,,,,,,
-73.9598031,40.7024080975452,school,Beth Chana School for Girls,8,,,,,,,,,,,,,
-73.9437488,40.8026009975452,school,Bethel gospel Assambly,9,,,,,,,,,,,,,
-73.7991667,40.6955556975452,school,Bethel Mission Junior Academy,9,,,,,,,,,,,,,
-73.4163889,40.7066667975452,school,Bethesda Elementary School,14,,,,,,,,,,,,,
-73.897,42.8004000975452,school,Beth Israel Education Center,127,,,,,,,,,,,,,
-73.9566667,40.7016667975452,school,Beth Jacob School,5,,,,,,,,,,,,,
-73.963484,40.7097874975452,school,Beth Jacob Seminary,13,,,,,,,,,,,,,
-73.8256785,42.6203570975452,school,Bethlehem Central Middle School,65,,,,,,,,,,,,,
-73.8573463,42.6120235975452,school,Bethlehem Central Senior High School,67,,,,,,,,,,,,,
-78.841978,42.8111697975452,school,Bethlehem Park School,178,,,,,,,,,,,,,
-73.4830422,40.7547348975452,school,Bethpage High School,37,,,,,,,,,,,,,
-73.477704,40.7396085975452,school,Bethpage Nursery School,,,,,,,,,,,,,,
-73.9597222,40.7050000975452,school,Beth Rachel School for Girls,16,,,,,,,,,,,,,
-74.0686005,41.1048417975452,school,Beth Rochel Elementary School,158,,,,,,,,,,,,,
-78.8825118,42.9591771975452,school,Betsy Ross School,185,,,,,,,,,,,,,
-73.96,40.6088889975452,school,Bet Yakov Ateret Torah High School,7,,,,,,,,,,,,,
-73.3812308,40.8295429975452,school,Beverly Hill School,67,,,,,,,,,,,,,
-76.5022222,42.4413889975452,school,Beverly J. Martin Elementary School,121,,,,,,,,,yes,,,,
-73.6562284,43.3020165975452,school,Big Cross Street School,104,,,,,,,,,,,,,
-75.4627194,44.4292282975452,school,Billings School,122,,,,,,,,,,,,,
-74.1713889,41.3480556975452,school,Binos Desha School,245,,,,,,,,,,,,,
-73.45306,40.6625000975452,school,Birch Lane Elementary School,3,,,,,,,,,,,,,
-73.5601274,40.6564909975452,school,Birch School,3,,,,,,,,,,,,,
-73.4009459,40.8132240975452,school,Birchwood Intermediate School,55,,,,,,,,,,,,,
-75.48804,44.7007697975452,school,Bishop Conroy Memorial Parochial School,83,,,,,,,,,,,,,
-78.8800376,43.0528346975452,school,Bishop Gibbons High School,175,,,,,,,,,,,,,
-77.5783336,43.2017289975452,school,Bishop Kearney High School,127,Kings Highwat S,125,14617,NY,Rochester,,,Q4917618,,,,,
-73.7618211,42.6456883975452,school,Bishop Maginn High School,56,,,,,,,,,,,,,
-74.2977778,44.8477778975452,school,Bishop Smith Memorial School,230,,,,,,,,,,,,,
-78.8181372,42.8482958975452,school,Bishop Timon Saint Jude,,,,,,,,,,,,,,
-74.9268222,43.2386800975452,school,Black Creek School,442,,,,,,,,,,,,,
-78.7578103,42.0050622975452,school,Black School,676,,,,,,,,,,,,,
-74.280984,41.3859271975452,school,Blessed Sacrament Academy,192,,,,,,,,,,,,,
-73.8923578,40.9412097975452,school,Blessed Sacrament Academy,72,,,,,,,,,,,,,
-77.5883334,43.1442291975452,school,Blessed Sacrament School,154,,,,,,,,,,,,,
-75.2327778,43.0822222975452,school,Blessed Sacrament School,170,,,,,,,,,,,,,
-78.8305902,42.9658909975452,school,Blessed Sacrament School,184,,,,,,,,,,,,,
-73.7087423,40.6734364975452,school,Blessed Sacrament School,8,,,,,,,,,,,,,
-74.1261111,40.6277778975452,school,Blessed Sacrament School,,,,,,,,,,,,,,
-73.7837156,40.9054246975452,school,Blessed Sacrament St. Gabriel High School,29,,,,,,,,Q4926278,,,,,
-78.8339234,42.9320022975452,school,Blessed Trinity School,204,,,,,,,,,,,,,
-75.0496021,42.8909049975452,school,Bloodgood School,458,,,,,,,,,,,,,
-77.4269346,42.8975641975452,school,Bloomfield Central School,287,,,,,,,,,,,,,
-73.8859705,41.2612051975452,school,Blue Mountain Middle School,79,,,,,,,,,,,,,
-73.0375,40.7497222975452,school,Blue Point Elementary School,8,,,,,,,,,,,,,
-73.9856406,41.1038177975452,school,Blue Rock School,66,,,,,,,,,,,,,
-73.9093225,40.7021230975452,school,BM Pottery Studio NY,,Gates Avenue,17-02,,,,http://bmpotterystudiony.com/,+1-718-374-4867,,,,,,
-73.9523273,40.7070651975452,school,Bnos Chayil,8,Hewes Street,345,11211,,,,,,,,,,
-73.9583333,40.6097222975452,school,Bnos Israel of East Flatbush,7,,,,,,,,,,,,,
-73.9558333,40.7066667975452,school,Bnos Yakov of Pupa,15,,,,,,,,,,,,,
-73.9530556,40.7050000975452,school,Bnos Yakov School for Girls,9,,,,,,,,,,,,,
-73.6298022,40.6236572975452,school,Boardman School,0,,,,,,,,,,,,,
-78.4250196,42.0917318975452,school,Boardmanville Elementary School,437,,,,,,,,,,,,,
-74.0820871,41.7612044975452,school,Boces School,60,,,,,,,,,,,,,
-73.7566667,42.7747222975452,school,Boght Hills School,106,,,,,,,,,,,,,
-77.2830341,42.3203503975452,school,Bolby School,334,,,,,,,,,,,,,
-75.8857476,43.0628450975452,school,Bolivar Road School,138,,,,,,,,,,,,,
-73.5098364,42.7331337975452,school,Bonesteel School,439,,,,,,,,,,,,,
